#Trabalho Fisica Aplicada a Computação - Mestre Nuno#Sensores BMP280 - 1º Ano - FAC 2018-19
#Suavização T(ºC)   Suavização P(Pa)    T(ºC)    P(Pa)    Media T(ºC)    Media P(Pa)

27.75		 99387.21		 27.75		 99387.00		 27.75		 99387.34
27.75		 99387.07		 27.75		 99387.00		 27.75		 99387.34
27.75		 99387.72		 27.75		 99388.00		 27.75		 99387.34
27.75		 99387.92		 27.75		 99388.00		 27.75		 99387.34
27.75		 99387.98		 27.75		 99388.00		 27.75		 99387.34
27.75		 99388.70		 27.75		 99389.00		 27.75		 99388.34
27.75		 99388.91		 27.75		 99389.00		 27.75		 99388.34
27.75		 99386.88		 27.75		 99386.00		 27.75		 99388.34
27.75		 99386.27		 27.75		 99386.00		 27.75		 99387.00
27.75		 99386.08		 27.75		 99386.00		 27.75		 99387.00
27.74		 99386.03		 27.74		 99386.00		 27.75		 99387.00
27.75		 99388.81		 27.75		 99390.00		 27.75		 99387.34
27.75		 99389.64		 27.75		 99390.00		 27.75		 99387.34
27.75		 99387.79		 27.75		 99387.00		 27.75		 99387.34
27.75		 99389.34		 27.75		 99390.00		 27.75		 99389.00
27.75		 99391.21		 27.75		 99392.00		 27.75		 99389.00
27.75		 99390.36		 27.75		 99390.00		 27.75		 99389.00
27.75		 99390.11		 27.75		 99390.00		 27.75		 99390.67
27.75		 99390.74		 27.75		 99391.00		 27.75		 99390.67
27.75		 99390.92		 27.75		 99391.00		 27.75		 99390.67
27.75		 99390.98		 27.75		 99391.00		 27.75		 99391.00
27.75		 99387.50		 27.75		 99386.00		 27.75		 99391.00
27.75		 99387.85		 27.75		 99388.00		 27.75		 99391.00
27.75		 99387.96		 27.75		 99388.00		 27.75		 99387.34
27.75		 99390.09		 27.75		 99391.00		 27.75		 99387.34
27.75		 99387.93		 27.75		 99387.00		 27.75		 99387.34
27.75		 99387.28		 27.75		 99387.00		 27.75		 99388.34
27.74		 99388.49		 27.74		 99389.00		 27.75		 99388.34
27.74		 99388.85		 27.74		 99389.00		 27.75		 99388.34
27.75		 99390.35		 27.75		 99391.00		 27.74		 99389.67
27.75		 99390.81		 27.75		 99391.00		 27.74		 99389.67
27.75		 99390.94		 27.75		 99391.00		 27.74		 99389.67
27.74		 99389.58		 27.74		 99389.00		 27.75		 99390.34
27.74		 99387.78		 27.74		 99387.00		 27.75		 99390.34
27.74		 99387.24		 27.74		 99387.00		 27.75		 99390.34
27.74		 99387.07		 27.74		 99387.00		 27.74		 99387.00
27.74		 99387.03		 27.74		 99387.00		 27.74		 99387.00
27.74		 99387.01		 27.74		 99387.00		 27.74		 99387.00
27.74		 99387.00		 27.74		 99387.00		 27.74		 99387.00
27.74		 99387.00		 27.74		 99387.00		 27.74		 99387.00
27.75		 99390.50		 27.75		 99392.00		 27.74		 99387.00
27.75		 99388.05		 27.75		 99387.00		 27.74		 99388.67
27.75		 99387.32		 27.75		 99387.00		 27.74		 99388.67
27.74		 99387.10		 27.74		 99387.00		 27.74		 99388.67
27.74		 99387.03		 27.74		 99387.00		 27.74		 99387.00
27.74		 99387.01		 27.74		 99387.00		 27.74		 99387.00
27.74		 99388.41		 27.74		 99389.00		 27.74		 99387.00
27.74		 99389.53		 27.74		 99390.00		 27.74		 99388.67
27.74		 99389.86		 27.74		 99390.00		 27.74		 99388.67
27.74		 99388.56		 27.74		 99388.00		 27.74		 99388.67
27.74		 99388.17		 27.74		 99388.00		 27.74		 99388.67
27.74		 99388.75		 27.74		 99389.00		 27.74		 99388.67
27.75		 99386.13		 27.75		 99385.00		 27.74		 99388.67
27.75		 99385.34		 27.75		 99385.00		 27.75		 99386.34
27.74		 99386.50		 27.74		 99387.00		 27.75		 99386.34
27.74		 99388.25		 27.74		 99389.00		 27.75		 99386.34
